CLIENT_ID;SEX;CHILD_FLAG;REALTY_FLAG;ACCOUNTS_FLAG;E_MAIL_FLAG;DCI;PROFIT_FAMILY;UCI;FOREIGN_PASSPORT_FLAG;STANDING_IN_MONTHS_LAST;EDUCATION;TRANSPORT_AMOUNT;Target
1745;0;0;0;0;1;5945.0000;5945.0000;0.0000;0;15;3;0;0
1746;0;0;0;0;0;11691.6797;11691.6797;0.0000;0;36;5;0;0
1747;1;0;1;0;0;14001.0000;14001.0000;0.0000;0;168;5;1;0
1748;0;1;0;0;0;8464.0400;8464.0400;0.0000;0;39;6;0;0
1749;1;1;1;1;0;0.0000;22000.0000;0.0000;0;0;6;0;0
1750;0;1;1;0;1;30121.2305;30121.2305;0.0000;1;52;2;0;0
1751;0;1;0;0;0;23896.9707;60000.0000;0.0000;0;61;3;0;0
1752;1;1;1;0;1;125953.1406;125953.1406;0.0000;0;21;3;1;0
1753;1;1;0;0;0;7824.2798;62800.0000;33000.0000;1;60;5;0;0
1754;0;1;1;0;0;11581.0498;30000.0000;19000.0000;0;218;5;0;0
1755;0;1;1;0;0;8004.0000;22004.0000;14000.0000;0;22;6;0;0
1756;1;1;0;0;1;31363.8594;45363.8594;14000.0000;0;7;3;1;0
1757;0;1;0;0;0;16482.4902;16482.4902;0.0000;0;78;5;0;0
1758;0;0;0;0;0;8732.2100;10000.0000;0.0000;0;10;5;0;0
1759;1;1;1;0;1;23298.6504;40000.0000;0.0000;0;31;3;1;0
1760;0;1;1;0;0;8700.0098;23700.0098;15000.0000;0;60;3;0;0
1761;0;1;0;0;1;9946.0000;7000.0000;0.0000;0;8;3;0;0
1762;0;0;0;0;1;18676.3203;18676.3203;0.0000;1;44;3;0;0
1763;1;0;0;0;0;7360.6699;40000.0000;23000.0000;0;13;4;1;0
1764;0;1;0;0;0;4383.0000;20000.0000;0.0000;0;24;3;0;0
1765;0;0;1;0;1;5220.0000;66220.0000;61000.0000;1;132;3;0;0
1766;1;0;1;0;0;13050.0000;16000.0000;2000.0000;0;10;5;0;0
1767;1;1;1;0;0;54140.6406;90000.0000;0.0000;0;16;3;1;0
1768;1;0;0;1;1;0.0000;116000.0000;12000.0000;1;6;3;1;0
1769;1;0;0;1;0;0.0000;14935.2002;0.0000;0;0;5;0;0
1770;0;1;1;0;1;8043.1899;60000.0000;50000.0000;1;60;3;0;0
1771;0;0;1;0;0;12932.9297;27600.0000;0.0000;0;9;5;0;0
1772;1;0;0;0;0;12760.0000;15000.0000;0.0000;0;24;5;0;0
1773;0;0;1;0;1;27170.0703;27000.0000;0.0000;0;224;3;1;0
1774;1;1;1;0;0;65801.4609;80801.4609;10000.0000;0;119;3;0;0
1775;0;0;1;0;1;43500.0000;43500.0000;0.0000;1;22;2;1;0
1776;1;1;1;0;0;8718.9102;30000.0000;0.0000;0;14;5;0;0
1777;0;1;0;0;0;13155.4102;15000.0000;0.0000;0;37;5;0;0
1778;0;1;1;0;0;24016.4902;54016.4883;10000.0000;0;28;3;1;0
1779;1;0;1;0;0;10418.0000;65000.0000;30000.0000;0;10;3;0;0
1780;1;0;1;0;0;30840.0898;30840.0898;0.0000;0;35;5;1;0
1781;0;1;1;0;0;20946.9902;60000.0000;5000.0000;1;221;3;0;0
1782;0;1;1;0;1;11735.6504;100000.0000;41500.0000;1;64;3;0;0
1783;1;1;0;0;1;88834.0469;103500.0000;0.0000;0;34;3;1;0
1784;0;0;1;0;0;6247.2998;28000.0000;3000.0000;0;15;6;0;0
1785;1;0;1;0;0;9714.2900;27000.0000;17285.7109;0;60;5;1;0
1786;0;1;0;0;0;17584.7500;17584.7500;0.0000;0;292;5;0;0
1787;0;1;1;0;0;29051.7695;150000.0000;10000.0000;0;63;3;1;0
1788;0;0;0;0;0;10303.2598;12500.0000;0.0000;0;21;6;0;0
1789;0;0;1;0;0;6085.7100;16085.7100;10000.0000;0;25;5;1;0
1790;1;0;1;0;1;21640.1406;35000.0000;0.0000;0;73;5;1;0
1791;0;0;1;0;0;13050.0000;30000.0000;17000.0000;0;239;3;0;0
1792;1;1;0;0;0;5220.0000;9000.0000;0.0000;0;40;6;0;0
1793;0;0;0;0;1;45886.2695;45886.2695;0.0000;0;13;4;1;0
1794;0;1;1;0;0;30159.3203;78000.0000;0.0000;0;93;3;0;0
1795;1;1;1;0;0;7583.3301;60000.0000;25000.0000;0;90;3;1;0
1796;1;1;1;0;0;17400.0000;40000.0000;3000.0000;0;35;5;0;0
1797;0;1;1;0;0;10574.4004;10574.4004;0.0000;0;105;5;0;0
1798;1;1;1;0;0;21738.3906;80976.7812;25000.0000;0;68;3;0;0
1799;1;0;1;0;0;28014.0000;38014.0000;0.0000;0;33;5;0;0
1800;1;1;0;0;0;8313.2803;13000.0000;0.0000;0;40;6;0;0
1801;0;1;1;0;0;4611.1099;15000.0000;10000.0000;0;12;3;1;0
1802;0;1;1;0;0;11699.1602;11699.1602;0.0000;1;12;3;0;0
1803;0;0;1;0;0;4967.7002;9967.7002;5000.0000;1;25;5;0;0
1804;1;1;1;0;1;13723.5498;24000.0000;10000.0000;0;11;5;1;0
1805;1;1;0;0;0;13884.7402;40000.0000;0.0000;0;31;3;0;0
1806;1;1;1;0;1;39150.0000;68915.0000;20000.0000;1;20;3;1;0
1807;1;0;0;1;0;0.0000;30000.0000;0.0000;0;0;5;0;0
1808;1;0;1;0;0;15660.0000;15500.0000;0.0000;0;19;6;0;0
1809;0;0;0;0;0;21765.5605;21765.5605;0.0000;1;45;3;0;0
1810;1;1;1;0;0;13183.0898;13183.0898;0.0000;0;19;5;1;0
1811;1;1;1;0;0;75690.0000;145690.0000;0.0000;0;72;3;2;0
1812;1;0;1;0;0;14387.2803;30387.2793;0.0000;0;12;5;1;0
1813;1;0;1;0;0;16710.0000;30710.0000;0.0000;0;136;5;1;0
1814;1;1;1;0;0;38654.3594;70000.0000;0.0000;0;313;5;1;0
1815;0;1;1;0;0;14709.2002;36000.0000;10000.0000;0;16;3;0;0
1816;1;1;1;0;0;20168.5508;29168.5508;0.0000;1;11;5;1;0
1817;0;0;0;0;0;10438.5498;25000.0000;0.0000;0;44;6;0;0
1818;1;1;0;1;0;36601.0781;71601.0781;0.0000;0;6;6;0;0
1819;1;1;1;1;0;0.0000;23000.0000;0.0000;0;11;6;0;0
1820;0;0;0;0;0;23483.0000;50000.0000;0.0000;0;72;6;0;0
1821;1;1;0;0;0;28777.4004;35000.0000;0.0000;0;90;3;1;0
1822;0;1;1;0;0;9671.5801;11000.0000;0.0000;0;17;5;0;0
1823;0;1;0;0;0;4618.5498;6618.5498;2000.0000;0;14;5;0;0
1824;1;0;1;0;0;13360.0801;13360.0801;0.0000;0;13;5;0;0
1825;0;1;0;0;0;5499.4302;11000.0000;0.0000;0;52;5;0;0
1826;1;1;0;1;0;0.0000;45000.0000;0.0000;1;0;3;1;0
1827;0;1;1;0;0;20694.3008;45000.0000;0.0000;1;176;3;0;0
1828;0;0;0;0;0;10440.0000;10440.0000;0.0000;0;12;5;0;0
1829;0;0;1;0;0;19837.6406;19837.6406;0.0000;0;84;3;0;0
1830;1;1;0;0;1;26100.0000;26100.0000;0.0000;0;17;3;0;0
1831;0;1;1;1;0;16067.0195;23000.0000;7000.0000;0;146;6;0;0
1832;0;0;1;0;0;9834.5195;9834.5195;0.0000;0;19;5;0;0
1833;0;0;0;0;0;32855.6094;55000.0000;0.0000;0;109;5;0;0
1834;0;1;1;1;0;0.0000;35000.0000;5350.5000;0;41;6;0;0
1835;1;0;1;0;0;31248.9004;64000.0000;0.0000;0;17;3;1;0
1836;0;1;1;0;0;5563.0898;29563.0898;0.0000;0;44;5;0;0
1837;0;0;1;0;0;5046.0000;5046.0000;0.0000;0;20;3;0;0
1838;0;0;1;0;0;12504.4102;22504.4102;0.0000;0;84;3;0;0
1839;0;1;0;0;0;7743.3301;30000.0000;0.0000;0;17;5;0;0
1840;1;1;1;0;1;27840.0000;32000.0000;0.0000;1;55;6;0;0
1841;0;1;1;0;1;10724.3799;45000.0000;0.0000;0;10;3;0;0
1842;0;0;0;0;0;31581.0000;31000.0000;0.0000;0;12;3;0;0
1843;0;1;0;0;0;27608.5703;27608.5703;0.0000;0;25;3;0;0
1844;1;0;1;0;1;50395.5586;65000.0000;0.0000;0;65;3;1;0
1845;0;1;1;0;0;10938.0000;10938.0000;0.0000;0;71;5;1;0
1846;1;1;1;0;0;5945.3501;34000.0000;15054.6504;0;10;5;0;0
1847;1;1;0;0;0;66080.8203;66080.8203;0.0000;0;93;6;1;0
1848;0;0;1;0;1;9988.8896;7500.0000;0.0000;0;30;4;0;0
1849;1;0;0;0;0;9787.5000;14787.5000;5000.0000;0;6;3;0;0
1850;0;1;1;0;0;9593.0703;19593.0703;0.0000;0;36;3;0;0
1851;1;0;0;0;0;6090.0000;65000.0000;35000.0000;1;29;5;0;0
1852;1;0;1;0;0;6232.8301;6232.8301;0.0000;0;15;3;0;0
1853;1;0;0;0;0;21112.3691;21112.3691;0.0000;1;7;3;0;0
1854;0;0;0;0;0;11619.3496;11619.3496;0.0000;0;354;5;0;0
1855;1;1;0;0;0;16047.5898;29000.0000;0.0000;0;108;6;1;0
1856;1;0;1;0;1;34800.0000;54800.0000;20000.0000;1;40;4;0;0
1857;0;1;1;0;0;26409.0898;76409.0938;0.0000;0;38;3;1;0
1858;1;1;1;0;0;54574.6602;71574.6562;0.0000;0;87;3;0;0
1859;0;1;1;0;0;17400.0000;17400.0000;0.0000;0;21;3;0;0
1860;1;1;1;0;0;214932.6719;275000.0000;0.0000;0;49;3;1;0
1861;0;0;1;0;1;6668.2002;6668.2002;0.0000;0;36;4;0;0
1862;1;1;0;0;0;15660.0000;20000.0000;0.0000;0;9;5;1;0
1863;1;0;0;0;0;5088.1602;29088.1602;24000.0000;0;9;5;1;0
1864;0;1;1;0;0;65748.6328;65748.6328;0.0000;0;61;3;0;0
1865;0;1;0;0;1;32070.8906;70000.0000;0.0000;1;75;3;0;0
1866;1;0;0;0;0;19311.0000;19311.0000;0.0000;0;41;3;1;0
1867;1;1;1;1;0;0.0000;30000.0000;15000.0000;0;0;6;0;0
1868;1;1;1;0;1;38635.6797;53635.6797;0.0000;1;162;3;1;0
1869;0;1;0;0;1;8700.0000;33700.0000;0.0000;0;65;5;0;0
1870;0;1;0;0;0;35205.4297;52205.4297;0.0000;0;188;3;0;0
1871;0;1;1;0;0;18556.0000;18556.0000;0.0000;1;54;3;0;0
1872;0;0;0;0;1;20368.5000;30000.0000;0.0000;0;168;3;0;0
1873;0;1;0;0;0;19532.6309;24832.6309;5300.0000;0;253;5;0;0
1874;1;1;1;0;0;6929.0400;12000.0000;0.0000;0;134;5;0;0
1875;1;1;1;0;1;58761.9805;65000.0000;0.0000;1;22;3;0;0
1876;1;0;1;0;1;28313.4199;28313.4199;0.0000;1;8;3;0;0
1877;1;1;1;0;0;13503.7803;31503.7793;0.0000;0;23;5;0;0
1878;0;0;0;0;0;20047.9707;16720.0000;0.0000;0;10;3;0;0
1879;0;0;1;0;0;10799.2197;10799.2197;0.0000;0;6;5;1;0
1880;0;0;0;0;0;10483.8896;10483.8896;0.0000;0;244;5;0;0
1881;1;1;1;0;0;67430.0000;87430.0000;20000.0000;1;60;3;1;0
1882;0;1;1;0;0;21585.5703;36000.0000;10000.0000;0;6;5;1;0
1883;0;1;1;0;0;17016.3301;27016.3301;10000.0000;0;11;2;1;0
1884;0;0;0;0;0;7967.0000;7967.0000;0.0000;0;17;4;0;0
1885;1;1;0;0;0;209514.5781;200000.0000;0.0000;1;114;5;0;0
1886;0;0;0;0;1;11329.6299;18000.0000;0.0000;0;14;4;0;0
1887;1;1;0;0;1;11595.6504;35000.0000;0.0000;0;21;3;0;0
1888;1;1;1;0;0;30887.6602;40000.0000;9113.0000;0;21;3;0;0
1889;0;1;1;0;0;48500.0000;60000.0000;0.0000;1;18;3;0;0
1890;0;0;1;0;0;20493.2207;50000.0000;0.0000;0;99;5;0;0
1891;1;0;0;0;1;32108.9199;32108.9199;0.0000;0;15;4;0;0
1892;1;1;0;0;0;9613.5000;34600.0000;20000.0000;0;6;5;0;0
1893;0;1;0;0;1;19557.5293;19557.5293;0.0000;0;90;3;0;0
1894;1;1;1;0;0;10375.5098;40375.5117;20000.0000;0;6;5;1;0
1895;1;1;0;0;0;18635.4609;23635.4609;0.0000;0;67;3;1;0
1896;1;0;0;0;0;26100.0000;41100.0000;0.0000;0;52;5;0;0
1897;0;1;1;0;1;27144.0000;61000.0000;30000.0000;1;23;6;0;0
1898;1;0;0;0;1;428363.5000;778363.5000;300000.0000;1;66;4;1;0
1899;1;0;0;0;0;20510.2500;20510.0000;0.0000;1;18;6;1;0
1900;1;0;0;0;0;36076.1602;36076.1602;0.0000;0;55;5;0;0
1901;0;1;0;0;0;24714.0898;30000.0000;0.0000;0;16;5;1;0
1902;1;0;1;0;0;35961.4609;70961.4609;35000.0000;1;120;3;1;0
1903;1;0;0;0;0;20891.7207;35000.0000;0.0000;0;25;4;1;0
1904;1;1;0;0;0;22094.9004;127095.0000;25000.0000;0;35;3;1;0
1905;1;1;1;0;1;10962.0000;80000.0000;40000.0000;1;73;3;1;0
1906;1;1;1;1;0;0.0000;57000.0000;45000.0000;1;0;4;0;0
1907;1;1;0;0;0;23850.9492;39000.0000;0.0000;0;9;5;1;0
1908;0;1;1;0;0;16978.7793;50000.0000;0.0000;0;7;3;0;0
1909;1;0;0;0;0;8089.3799;15089.3799;7000.0000;1;6;3;0;0
1910;0;1;0;0;1;13985.7598;15000.0000;0.0000;1;37;4;0;0
1911;1;1;1;0;1;141078.8438;341078.8438;200000.0000;1;15;3;1;0
1912;0;1;1;0;0;10771.2305;30771.2305;2000.0000;0;127;3;0;0
1913;0;0;0;0;1;17735.0000;17735.0000;0.0000;0;14;3;1;0
1914;1;1;1;0;0;24850.0000;24850.0000;0.0000;0;168;6;1;0
1915;1;0;0;0;0;10913.1104;15913.1104;5000.0000;0;145;3;1;0
1916;0;0;0;1;0;17287.3203;23422.9297;10000.0000;0;17;5;0;0
1917;0;0;1;0;1;8634.6699;60000.0000;40000.0000;0;80;5;1;0
1918;1;1;0;0;1;52730.1406;120000.0000;0.0000;1;66;3;0;0
1919;1;0;1;0;0;15946.2305;15946.2305;0.0000;0;24;5;0;0
1920;0;1;1;0;1;20009.8594;52999.8008;0.0000;0;24;3;0;0
1921;0;1;1;0;1;47235.1406;47235.1406;0.0000;0;79;3;0;0
1922;0;0;1;0;1;45101.9219;45000.0000;0.0000;1;62;3;0;0
1923;1;0;0;0;0;7653.9502;14000.0000;0.0000;0;60;5;1;0
1924;0;1;1;0;0;19142.6699;49142.6719;0.0000;0;53;3;0;0
1925;1;0;1;0;0;16608.7109;16608.7109;0.0000;0;27;5;0;0
1926;0;0;0;0;1;18941.2109;21941.2109;3000.0000;0;48;4;0;0
1927;1;1;1;0;0;197776.0000;203000.0000;0.0000;1;154;2;2;0
1928;0;0;0;0;0;11124.5098;15300.0000;0.0000;0;60;6;0;0
1929;0;0;0;0;0;5631.2002;20000.0000;0.0000;0;106;5;0;0
1930;1;1;1;1;0;0.0000;30000.0000;0.0000;0;43;5;0;0
1931;1;1;0;0;0;52690.0508;52690.0508;0.0000;0;6;3;1;0
1932;0;1;1;0;0;34488.9102;70000.0000;0.0000;1;15;3;0;0
1933;0;1;1;0;0;8139.0298;33000.0000;0.0000;0;60;5;0;0
1934;0;1;1;0;1;33726.9688;90000.0000;0.0000;0;39;3;1;0
1935;1;0;0;0;1;31575.6699;38000.0000;0.0000;1;43;5;1;0
1936;0;0;0;0;1;15288.3398;15288.3398;0.0000;0;28;3;0;0
1937;0;1;0;0;0;9582.8799;19582.8809;0.0000;0;43;5;1;0
1938;0;1;1;0;0;11797.3496;70000.0000;0.0000;0;88;3;1;0
1939;0;-1;0;0;1;0.0000;0.0000;0.0000;0;0;5;0;0
1940;0;0;1;0;1;5372.5698;30000.0000;8000.0000;1;116;5;0;0
1941;0;0;1;1;0;0.0000;40000.0000;0.0000;0;0;4;1;0
1942;1;0;1;0;1;15830.9004;15830.9004;0.0000;0;21;5;0;0
1943;0;1;1;0;0;12464.2197;25000.0000;0.0000;0;73;5;0;0
1944;0;1;0;0;0;15660.0000;50000.0000;0.0000;1;27;3;0;0
1945;0;0;0;1;1;0.0000;21691.4297;0.0000;0;0;6;0;0
1946;0;1;1;0;1;42788.9219;80000.0000;0.0000;0;22;3;0;0
1947;0;0;0;0;0;1265.0000;1265.0000;0.0000;0;0;5;0;0
1948;1;1;0;0;0;18180.4297;25000.0000;2000.0000;0;70;6;1;0
1949;1;0;1;0;1;7614.6699;47614.6719;40000.0000;1;36;5;1;0
1950;1;1;1;0;0;23163.5098;55000.0000;10000.0000;0;42;3;1;0
1951;1;1;1;0;0;13607.0498;53607.0508;30000.0000;1;60;3;1;0
1952;0;0;0;0;0;16646.0000;16646.0000;0.0000;0;60;3;0;0
1953;0;0;1;0;0;15186.7598;35186.8594;0.0000;0;65;3;0;0
1954;1;0;0;0;1;19959.0000;19959.0000;0.0000;1;18;3;0;0
1955;1;0;1;0;0;17400.0000;17400.0000;0.0000;0;4;4;0;0
1956;1;0;1;0;1;156600.0000;180000.0000;0.0000;1;23;3;0;0
1957;1;1;1;0;0;21105.3301;61105.3281;30000.0000;0;86;5;2;0
1958;1;1;0;0;0;16456.4102;26456.4102;0.0000;0;7;3;0;0
1959;1;1;1;0;0;19661.7402;60000.0000;25000.0000;1;43;3;1;0
1960;0;0;1;1;0;8671.0000;8671.0000;0.0000;0;7;6;0;0
1961;0;0;1;0;1;17400.0000;50000.0000;0.0000;0;26;3;0;0
1962;1;1;1;0;0;8835.5098;25000.0000;5500.0000;1;32;6;1;0
1963;1;1;1;0;1;50750.0000;95000.0000;0.0000;1;93;3;1;0
1964;1;0;1;0;0;43500.0000;93500.0000;0.0000;0;23;5;1;0
1965;0;1;0;0;0;9125.5098;50000.0000;0.0000;1;18;4;0;0
1966;0;1;0;0;0;11745.5000;11745.5000;0.0000;0;111;6;0;0
1967;1;1;0;0;0;27150.0000;29000.0000;0.0000;0;6;6;0;0
1968;0;0;0;0;1;5400.0000;7400.0000;2000.0000;0;51;4;0;0
1969;0;1;1;0;1;20300.0000;50000.0000;15000.0000;1;62;3;1;0
1970;0;0;0;0;0;20760.5996;50760.6016;0.0000;1;13;3;0;0
1971;0;1;0;1;0;0.0000;33700.0000;0.0000;0;22;5;0;0
1972;0;1;1;1;0;0.0000;17000.0000;0.0000;0;0;6;0;0
1973;0;0;0;0;0;10440.0000;20000.0000;9560.0000;1;19;5;0;0
1974;1;1;1;0;0;6990.0000;41990.0000;20000.0000;1;24;5;1;0
1975;1;0;0;0;0;13320.2803;13320.2803;0.0000;0;22;5;0;0
1976;0;1;1;0;1;13050.0000;38000.0000;0.0000;0;6;4;0;0
1977;0;0;0;0;1;8700.0000;20000.0000;10000.0000;1;12;4;0;0
1978;0;1;0;0;0;10711.8203;51000.0000;0.0000;0;40;5;0;0
1979;1;0;1;0;1;5800.2300;50000.0000;30000.0000;0;42;3;1;0
1980;1;1;1;0;0;7830.0000;24000.0000;0.0000;1;14;3;0;0
1981;1;1;1;0;1;116857.7188;160000.0000;0.0000;1;9;2;0;0
1982;1;1;1;0;1;45414.0000;65414.0000;0.0000;1;36;3;1;0
1983;0;1;0;0;1;25976.2598;60000.0000;0.0000;1;11;3;1;0
1984;1;0;0;0;1;17989.3008;50000.0000;0.0000;1;19;3;1;0
1985;0;0;0;0;1;20223.9004;17000.0000;0.0000;0;30;3;0;0
1986;0;1;1;0;1;42112.6406;70600.0000;0.0000;0;47;5;0;0
1987;1;0;0;0;1;12293.2998;50000.0000;30000.0000;0;16;3;1;0
1988;1;1;1;0;1;30449.7598;80000.0000;0.0000;1;39;5;0;0
1989;1;1;1;0;0;9570.0000;31000.0000;20000.0000;0;28;6;1;0
1990;1;1;0;0;0;11890.0000;17890.0000;6000.0000;0;56;5;1;0
1991;0;1;0;0;0;9404.7002;9404.7002;0.0000;0;65;5;0;0
1992;0;1;0;0;1;4611.0000;12500.0000;7889.0000;0;47;5;0;0
1993;0;0;1;0;0;21592.1504;33592.1484;0.0000;1;126;3;0;0
1994;1;0;1;0;0;65250.0000;200000.0000;0.0000;1;50;3;0;0
1995;0;1;0;0;0;9448.6699;29448.6699;0.0000;0;12;3;0;0
1996;0;1;1;0;0;12413.0303;12413.0303;0.0000;0;36;3;0;0
1997;1;0;1;0;1;12480.0000;14480.0000;2000.0000;0;36;5;0;0
1998;0;0;0;0;0;5481.0000;9481.0000;4000.0000;0;14;5;0;0
1999;0;0;0;0;0;10264.9004;40000.0000;0.0000;0;16;3;0;0
2000;1;1;0;0;0;22825.2305;25000.0000;0.0000;0;37;7;0;0
2001;0;0;1;0;0;9148.7695;45000.0000;3000.0000;0;20;6;0;0
2002;1;0;1;0;1;20010.0000;20000.0000;0.0000;0;10;5;0;0
2003;0;0;1;0;0;3408.3501;3408.3501;0.0000;0;33;6;0;0
2004;1;1;0;0;1;5220.0000;18000.0000;6000.0000;0;16;5;0;0
2005;1;1;1;0;1;14297.0000;30000.0000;0.0000;0;10;5;0;0
2006;0;1;0;1;0;14724.9502;14724.9502;0.0000;0;16;5;0;0
2007;0;0;1;0;0;7054.1499;25000.0000;0.0000;0;45;5;0;0
2008;0;0;0;0;0;6782.7402;6782.7402;0.0000;0;16;6;0;0
2009;1;1;0;0;0;87216.7500;87216.7500;0.0000;1;230;3;1;0
2010;1;1;1;0;0;26788.7207;36788.7188;0.0000;0;184;5;0;0
2011;0;0;0;0;0;17400.0000;57400.0000;0.0000;0;72;5;0;0
2012;0;0;1;0;1;11045.3701;60000.0000;0.0000;1;38;5;0;0
2013;0;1;1;0;0;24533.1699;24533.1699;0.0000;0;23;5;1;0
2014;0;0;1;1;1;0.0000;50900.0000;35000.0000;0;0;4;0;0
2015;1;1;0;0;0;8927.5000;27000.0000;10000.0000;0;18;5;0;0
2016;1;0;0;0;0;18222.3691;18222.3691;0.0000;1;64;4;0;0
2017;1;1;0;0;0;16820.0000;35000.0000;5000.0000;0;15;5;1;0
2018;0;1;1;0;0;19410.7305;70000.0000;0.0000;1;6;5;0;0
2019;0;1;0;0;1;10369.4902;30369.4902;0.0000;0;60;5;0;0
2020;0;1;1;0;0;10150.7598;60000.0000;0.0000;0;14;4;1;0
2021;0;1;1;0;1;10009.5303;20000.0000;0.0000;0;33;3;0;0
2022;1;0;1;0;0;51891.5898;100000.0000;0.0000;1;24;2;0;0
2023;0;0;0;0;0;6488.6602;12488.6602;6000.0000;0;0;4;0;0
2024;0;0;1;0;1;12885.8799;12885.8799;0.0000;0;52;3;0;0
2025;0;0;0;0;0;12188.1396;12188.1396;0.0000;0;26;3;0;0
2026;1;0;0;0;1;13053.7100;45000.0000;30000.0000;0;19;3;0;0
2027;1;0;1;0;0;10367.5000;37000.0000;0.0000;0;98;3;0;0
2028;1;0;0;0;0;3300.0000;3300.0000;0.0000;0;37;4;0;0
2029;1;0;1;0;1;22718.4004;22217.0000;4817.0000;0;13;5;0;0
2030;1;1;1;0;1;15660.0000;33360.0000;5700.0000;1;6;6;1;0
2031;0;1;1;0;1;39374.4219;69374.4219;30000.0000;1;69;3;1;0
2032;1;1;0;0;1;14903.8096;44903.8086;30000.0000;0;39;3;1;0
2033;0;1;0;0;1;21115.9102;21115.9102;0.0000;1;112;3;0;0
2034;1;0;0;0;0;12394.0000;12400.0000;0.0000;0;24;4;0;0
2035;0;1;1;0;1;23090.5996;300000.0000;70000.0000;1;67;3;0;0
2036;0;0;0;0;1;67622.7266;67622.7266;0.0000;0;48;3;0;0
2037;1;0;0;0;1;14789.9902;55000.0000;20000.0000;0;13;3;0;0
2038;1;1;1;1;0;0.0000;7500.0000;0.0000;0;0;6;0;0
2039;0;1;1;0;0;11369.0703;60000.0000;0.0000;0;27;6;0;0
2040;0;0;0;0;0;19991.4707;19991.4707;0.0000;0;0;6;0;0
2041;0;1;1;0;0;4822.0801;44822.0781;0.0000;0;10;5;0;0
2042;0;1;0;0;0;29388.3301;100000.0000;50000.0000;1;35;3;0;0
2043;1;0;0;0;0;18679.2793;18679.2793;0.0000;1;28;3;1;0
2044;1;1;1;0;1;23097.3105;26548.6309;0.0000;1;20;1;0;0
2045;0;0;1;0;0;17039.3008;17039.3008;0.0000;0;25;4;1;0
2046;1;1;0;0;0;11804.5195;11804.5195;0.0000;0;118;5;0;0
2047;0;0;1;0;0;5726.6001;35726.6016;30000.0000;0;103;3;1;0
2048;1;0;0;1;1;0.0000;55000.0000;40000.0000;0;0;5;0;0
2049;0;0;0;0;0;11243.5400;11243.5400;0.0000;0;16;5;0;0
2050;0;0;0;0;1;49780.1406;59780.1289;10000.0000;0;38;2;1;0
2051;1;0;0;1;0;0.0000;22000.0000;0.0000;0;0;5;0;0
2052;0;0;0;0;1;30799.1406;70000.0000;0.0000;1;35;3;0;0
2053;1;0;0;0;0;8270.8203;18270.8203;10000.0000;0;112;5;1;0
2054;0;0;0;0;1;34043.6992;34043.6992;0.0000;0;32;5;0;0
2055;0;0;0;0;0;3874.6699;13874.6699;10000.0000;0;50;3;0;0
2056;0;1;1;0;0;9830.1504;15000.0000;0.0000;0;90;5;0;0
2057;0;1;1;0;0;9856.5703;10000.0000;0.0000;0;43;5;0;0
2058;0;1;0;1;0;0.0000;30000.0000;0.0000;0;0;5;0;0
2059;1;0;1;0;1;25201.8301;29500.0000;0.0000;1;74;3;1;0
2060;0;0;0;0;0;1805.0000;1805.0000;0.0000;0;60;4;0;0
2061;0;0;0;0;0;1500.0000;1500.0000;0.0000;0;60;4;0;0
2062;0;1;0;0;0;20697.6504;17000.0000;0.0000;0;112;3;0;0
2063;0;1;1;0;0;19066.0391;55000.0000;0.0000;1;75;3;0;0
2064;0;1;1;0;1;8437.4600;48000.0000;0.0000;0;22;3;0;0
2065;0;0;0;0;0;32407.5000;32407.5000;0.0000;0;28;3;0;0
2066;0;1;1;0;0;31182.2500;38182.2500;7000.0000;0;105;5;0;0
2067;0;0;0;0;1;14191.0596;14191.0596;0.0000;1;13;5;0;0
2068;0;0;0;0;0;8903.1396;18903.1406;0.0000;0;48;6;0;0
2069;0;1;0;0;0;13016.3496;33000.0000;0.0000;0;11;3;0;0
2070;0;1;0;0;0;4581.7700;24581.7695;20000.0000;0;25;5;0;0
2071;0;1;1;0;0;29892.1895;30000.0000;0.0000;1;41;3;0;0
2072;1;1;1;0;1;13202.5898;24000.0000;9800.0000;0;60;3;0;0
2073;1;1;1;0;1;39312.6992;70000.0000;0.0000;1;12;3;1;0
2074;0;0;0;0;0;13877.2402;13877.2402;0.0000;0;144;3;0;0
2075;0;1;1;0;0;8640.6299;40000.0000;0.0000;1;140;3;0;0
2076;1;1;1;0;1;52200.0000;67200.0000;0.0000;1;136;2;2;0
2077;0;0;0;0;1;21750.0000;25000.0000;0.0000;1;46;3;0;0
2078;1;0;1;0;0;9672.5303;9672.5303;0.0000;0;83;5;0;0
2079;0;1;0;0;1;11389.8604;47000.0000;5000.0000;0;65;3;0;0
2080;1;0;0;0;1;20889.8398;15000.0000;0.0000;0;64;3;0;0
2081;1;0;1;0;0;7086.8701;7086.8701;0.0000;0;25;3;1;0
2082;0;1;1;0;0;12940.5498;27940.5508;0.0000;0;14;5;0;0
2083;0;0;0;0;0;7036.3799;37000.0000;0.0000;0;91;5;0;0
2084;0;1;0;1;0;0.0000;75000.0000;0.0000;0;36;4;0;0
2085;0;1;1;0;0;63838.8008;150000.0000;0.0000;1;120;5;1;0
2086;0;1;1;0;0;12496.1904;30000.0000;0.0000;0;102;5;0;0
2087;1;1;1;0;0;12234.2002;27234.1992;0.0000;0;44;5;0;0
2088;0;0;1;0;1;11719.3496;11719.3496;0.0000;0;40;3;0;0
